2020-11-16 08:08:00,SK Telecom,,83
2020-11-16 13:17:00,China Unicom,,111
2020-11-16 16:39:00,Gruppo TIM,,435
2020-11-16 20:50:00,Comcast,,309
2020-11-16 21:23:00,SFR,,256
2020-11-16 23:28:00,China Telecom,,38
2020-11-17 05:18:00,Nippon Telegraph and Telephone,,126
2020-11-17 06:55:00,Vivendi,,315
2020-11-17 12:54:00,Nippon Telegraph and Telephone,,281
2020-11-17 15:07:00,Deutsche Telekom,,395
2020-11-17 20:01:00,Charter Communications,,41
2020-11-17 23:04:00,Lumen,,143
2020-11-18 00:36:00,BCE,,291
2020-11-18 04:37:00,China Unicom,,402
2020-11-18 09:23:00,KT Corporation,,364
2020-11-18 14:10:00,Soft Bank,,475
2020-11-18 15:15:00,Gruppo TIM,,302
2020-11-18 16:16:00,SFR,,453
2020-11-18 19:59:00,Saudi Telecom,,220
2020-11-18 23:08:00,Soft Bank,,228
2020-11-19 04:54:00,Gruppo TIM,,487
2020-11-19 08:15:00,Orange,,343
2020-11-19 13:06:00,Comcast,,27
2020-11-19 13:31:00,Charter Communications,,442
2020-11-19 18:48:00,KDDI,,83
2020-11-20 00:28:00,Saudi Telecom,,239
2020-11-20 05:22:00,Charter Communications,,181
2020-11-20 06:42:00,KDDI,,103
2020-11-20 11:22:00,BT Group,,275
2020-11-20 13:47:00,Vivendi,,107
2020-11-20 14:53:00,Vivendi,,113
2020-11-20 17:18:00,China Mobile,,427
2020-11-20 22:59:00,Deutsche Telekom,,336
2020-11-21 00:56:00,China Unicom,,263
2020-11-21 02:46:00,BCE,,429
2020-11-21 05:20:00,BT Group,,368
2020-11-21 05:52:00,Telefonica,,105
2020-11-21 11:18:00,China Communications Services,,28
2020-11-21 13:57:00,Saudi Telecom,,154
2020-11-21 19:16:00,China Telecom,,220
2020-11-21 19:23:00,SK Telecom,,234
2020-11-21 22:10:00,China Unicom,,125
2020-11-22 03:42:00,China Mobile,,87
2020-11-22 08:01:00,Verizon Communications,,379
2020-11-22 11:17:00,Comcast,,478
2020-11-22 11:26:00,Lumen,,254
2020-11-22 15:35:00,Charter Communications,,282
2020-11-22 19:14:00,ATT,,475
2020-11-23 00:45:00,Vivendi,,342
2020-11-23 04:29:00,Telefonica,,493
2020-11-23 06:31:00,Lumen,,5
2020-11-23 11:18:00,Telstra,,23
2020-11-23 16:53:00,China Telecom,,332
2020-11-23 19:35:00,Verizon Communications,,500
2020-11-23 20:45:00,KDDI,,431
2020-11-24 02:45:00,Comcast,,232
2020-11-24 04:00:00,Nippon Telegraph and Telephone,,129
2020-11-24 08:19:00,Telefonica,,355
2020-11-24 09:07:00,Lumen,,64
2020-11-24 09:44:00,China Communications Services,,485
2020-11-24 13:01:00,BT Group,,188
2020-11-24 14:49:00,Verizon Communications,,272
2020-11-24 18:19:00,Soft Bank,,494
2020-11-24 22:26:00,China Telecom,,87
2020-11-25 00:28:00,China Telecom,,272
2020-11-25 06:10:00,Orange,,329
2020-11-25 12:07:00,America Movil,,476
2020-11-25 16:12:00,SFR,,396
2020-11-25 21:26:00,KT Corporation,,414
2020-11-26 01:46:00,Soft Bank,,389
2020-11-26 03:36:00,America Movil,,64
2020-11-26 08:28:00,ATT,,389
2020-11-26 08:47:00,Vivendi,,162
2020-11-26 09:33:00,SFR,,271
2020-11-26 15:07:00,Comcast,,234
2020-11-26 19:44:00,Deutsche Telekom,,210
2020-11-26 20:56:00,Gruppo TIM,,23
2020-11-26 22:08:00,Orange,,480
2020-11-27 03:50:00,Saudi Telecom,,184
2020-11-27 07:42:00,Saudi Telecom,,98
2020-11-27 11:07:00,KDDI,,431
2020-11-27 11:51:00,Telefonica,,188
2020-11-27 11:57:00,America Movil,,109
2020-11-27 16:57:00,Charter Communications,,192
2020-11-27 22:18:00,ATT,,49
2020-11-28 02:07:00,SFR,,432
2020-11-28 05:35:00,America Movil,,359
2020-11-28 07:04:00,America Movil,,377
2020-11-28 12:38:00,Soft Bank,,382
2020-11-28 15:27:00,Orange,,109
2020-11-28 15:48:00,Verizon Communications,,492
2020-11-28 15:58:00,China Communications Services,,94
2020-11-28 21:06:00,KDDI,,167
2020-11-28 21:25:00,Vodafone,,409
2020-11-29 02:29:00,Lumen,,463
2020-11-29 04:49:00,Deutsche Telekom,,368
2020-11-29 10:17:00,Soft Bank,,452
2020-11-29 10:24:00,Nippon Telegraph and Telephone,,385
2020-11-29 13:56:00,Charter Communications,,139
2020-11-29 18:12:00,Verizon Communications,,198
2020-11-29 19:09:00,America Movil,,355
2020-11-29 22:44:00,SK Telecom,,128
2020-11-30 00:42:00,Lumen,,299
2020-11-30 04:26:00,KT Corporation,,136
2020-11-30 04:32:00,ATT,,413
2020-11-30 05:50:00,SK Telecom,,244
2020-11-30 07:07:00,Charter Communications,,40
2020-11-30 12:14:00,Soft Bank,,286
2020-11-30 17:44:00,Gruppo TIM,,80
2020-11-30 18:52:00,Telefonica,,72
2020-12-01 00:05:00,China Communications Services,,375
2020-12-01 02:55:00,China Telecom,,67
2020-12-01 04:06:00,Vivendi,,454
2020-12-01 09:59:00,China Mobile,,66
2020-12-01 10:17:00,Vivendi,,143
2020-12-01 12:37:00,Charter Communications,,4
2020-12-01 13:52:00,China Communications Services,,428
2020-12-01 13:57:00,Deutsche Telekom,,409
2020-12-01 17:51:00,China Communications Services,,222
2020-12-01 21:15:00,America Movil,,351
2020-12-01 22:24:00,Telefonica,,219
2020-12-02 01:29:00,SFR,,230
2020-12-02 04:29:00,America Movil,,453
2020-12-02 08:33:00,Comcast,,499
2020-12-02 10:51:00,ATT,,160
2020-12-02 12:49:00,China Communications Services,,435
2020-12-02 13:17:00,BT Group,,31
2020-12-02 13:21:00,Deutsche Telekom,,305
2020-12-02 17:19:00,ATT,,500
2020-12-02 22:46:00,Soft Bank,,68
2020-12-03 02:07:00,SFR,,377
2020-12-03 07:23:00,Telefonica,,114
2020-12-03 12:27:00,Vivendi,,142
2020-12-03 14:01:00,Saudi Telecom,,112
2020-12-03 15:24:00,Deutsche Telekom,,454
2020-12-03 18:14:00,Charter Communications,,45
2020-12-03 19:17:00,SFR,,459
2020-12-04 00:02:00,Soft Bank,,105
2020-12-04 02:51:00,SFR,,287
2020-12-04 07:26:00,KDDI,,406
2020-12-04 08:09:00,China Unicom,,293
2020-12-04 11:12:00,Comcast,,93
2020-12-04 16:29:00,China Mobile,,182
2020-12-04 18:04:00,BCE,,448
2020-12-04 22:17:00,Vivendi,,41
2020-12-05 02:11:00,China Unicom,,112
2020-12-05 02:44:00,Deutsche Telekom,,341
2020-12-05 08:09:00,Vodafone,,169
2020-12-05 11:30:00,Charter Communications,,298
2020-12-05 14:18:00,China Unicom,,265
2020-12-05 19:36:00,Vivendi,,334
2020-12-05 20:13:00,China Telecom,,458
2020-12-05 23:44:00,Charter Communications,,270
2020-12-06 03:59:00,Charter Communications,,355
2020-12-06 05:01:00,KDDI,,169
2020-12-06 05:06:00,Soft Bank,,489
2020-12-06 07:42:00,China Unicom,,343
2020-12-06 13:30:00,Nippon Telegraph and Telephone,,99
2020-12-06 15:53:00,China Communications Services,,261
2020-12-06 21:09:00,Verizon Communications,,84
2020-12-07 02:06:00,America Movil,,30
2020-12-07 07:45:00,China Mobile,,137
2020-12-07 13:12:00,KT Corporation,,58
2020-12-07 14:45:00,China Communications Services,,328
2020-12-07 19:31:00,KDDI,,292
2020-12-07 21:38:00,KDDI,,221
2020-12-07 22:06:00,Nippon Telegraph and Telephone,,253
2020-12-08 01:11:00,Lumen,,150
2020-12-08 04:24:00,Deutsche Telekom,,290
2020-12-08 08:08:00,Nippon Telegraph and Telephone,,351
2020-12-08 14:05:00,Lumen,,120
2020-12-08 17:45:00,BT Group,,33
2020-12-08 22:48:00,Saudi Telecom,,462
2020-12-09 01:54:00,Gruppo TIM,,267
2020-12-09 03:29:00,Verizon Communications,,362
2020-12-09 05:14:00,China Telecom,,10
2020-12-09 08:12:00,Soft Bank,,123
2020-12-09 12:42:00,Lumen,,333
2020-12-09 16:13:00,Gruppo TIM,,213
2020-12-09 17:38:00,SFR,,121
2020-12-09 17:39:00,Soft Bank,,484
2020-12-09 22:01:00,Gruppo TIM,,494
2020-12-09 22:31:00,Telstra,,80
2020-12-10 03:12:00,Deutsche Telekom,,409
2020-12-10 03:25:00,Nippon Telegraph and Telephone,,279
2020-12-10 05:42:00,Soft Bank,,185
2020-12-10 08:33:00,Saudi Telecom,,71
2020-12-10 09:22:00,Vodafone,,450
2020-12-10 12:54:00,Charter Communications,,305
2020-12-10 13:16:00,Gruppo TIM,,32
2020-12-10 19:01:00,KDDI,,20
2020-12-11 00:27:00,Orange,,160
2020-12-11 03:01:00,BCE,,490
2020-12-11 06:21:00,America Movil,,407
2020-12-11 09:39:00,BT Group,,151
2020-12-11 15:24:00,China Mobile,,300
2020-12-11 21:16:00,Telstra,,6
2020-12-11 22:11:00,China Unicom,,38
2020-12-11 23:58:00,China Mobile,,323
2020-12-12 00:03:00,Soft Bank,,241
2020-12-12 00:40:00,China Telecom,,496
2020-12-12 03:35:00,China Telecom,,466
2020-12-12 06:07:00,America Movil,,442
2020-12-12 10:06:00,KDDI,,357
2020-12-12 14:52:00,KT Corporation,,366
2020-12-12 19:13:00,China Telecom,,357
2020-12-12 23:10:00,Telefonica,,43
2020-12-12 23:26:00,Deutsche Telekom,,496
2020-12-13 02:01:00,Saudi Telecom,,319
2020-12-13 05:52:00,China Telecom,,369
2020-12-13 08:24:00,China Unicom,,95
2020-12-13 13:53:00,Vivendi,,473
2020-12-13 19:34:00,Telefonica,,193
2020-12-13 23:32:00,Soft Bank,,127
2020-12-14 03:45:00,ATT,,150
2020-12-14 06:03:00,BT Group,,253
2020-12-14 09:04:00,SK Telecom,,57
2020-12-14 14:08:00,Saudi Telecom,,355
2020-12-14 19:52:00,SK Telecom,,62
2020-12-14 21:42:00,China Communications Services,,229
2020-12-15 01:01:00,China Telecom,,216
2020-12-15 01:33:00,Saudi Telecom,,427
2020-12-15 03:04:00,SK Telecom,,360
2020-12-15 08:54:00,Telefonica,,218
2020-12-15 12:06:00,Lumen,,73
2020-12-15 12:41:00,Lumen,,365
2020-12-15 14:03:00,Verizon Communications,,299
2020-12-15 15:52:00,SK Telecom,,258
2020-12-15 20:31:00,Saudi Telecom,,239
2020-12-16 02:07:00,America Movil,,155
2020-12-16 06:11:00,Nippon Telegraph and Telephone,,11
2020-12-16 10:03:00,China Unicom,,343
2020-12-16 15:49:00,KT Corporation,,177
2020-12-16 19:33:00,China Communications Services,,187
2020-12-16 21:25:00,SK Telecom,,139
2020-12-16 23:10:00,BCE,,237
2020-12-17 04:06:00,BT Group,,418
2020-12-17 06:25:00,BCE,,320
2020-12-17 09:58:00,America Movil,,142
2020-12-17 13:46:00,Deutsche Telekom,,57
2020-12-17 16:33:00,KDDI,,467
2020-12-17 22:23:00,BCE,,458
2020-12-18 00:51:00,Lumen,,421
2020-12-18 02:48:00,Lumen,,463
2020-12-18 05:32:00,Soft Bank,,80
2020-12-18 06:53:00,Vodafone,,363
2020-12-18 09:01:00,China Unicom,,432
2020-12-18 09:17:00,BCE,,220
2020-12-18 12:41:00,Soft Bank,,70
2020-12-18 13:18:00,Deutsche Telekom,,85
2020-12-18 17:18:00,Vivendi,,373
2020-12-18 20:33:00,SFR,,408
2020-12-18 22:26:00,America Movil,,310
2020-12-19 01:47:00,Vodafone,,5
2020-12-19 04:13:00,Nippon Telegraph and Telephone,,62
2020-12-19 07:54:00,America Movil,,379
2020-12-19 13:38:00,America Movil,,353
2020-12-19 17:13:00,Gruppo TIM,,32
2020-12-19 22:53:00,Saudi Telecom,,350
2020-12-20 00:10:00,China Mobile,,459
2020-12-20 01:35:00,Lumen,,250
2020-12-20 05:17:00,China Mobile,,475
2020-12-20 05:47:00,Charter Communications,,332
2020-12-20 08:30:00,America Movil,,19
2020-12-20 11:07:00,SFR,,232
2020-12-20 11:24:00,Charter Communications,,146
2020-12-20 16:11:00,Telstra,,109
2020-12-20 18:26:00,Saudi Telecom,,141
2020-12-20 19:53:00,America Movil,,262
2020-12-20 22:47:00,Gruppo TIM,,419
2020-12-20 23:33:00,China Communications Services,,19
2020-12-21 00:39:00,Nippon Telegraph and Telephone,,197
2020-12-21 03:25:00,Orange,,427
2020-12-21 07:27:00,Comcast,,150
2020-12-21 07:41:00,SK Telecom,,496
2020-12-21 09:57:00,ATT,,279
2020-12-21 15:24:00,Vivendi,,292
2020-12-21 15:36:00,China Unicom,,277
2020-12-21 19:34:00,SK Telecom,,13
2020-12-22 00:51:00,Lumen,,440
2020-12-22 04:11:00,China Mobile,,64
2020-12-22 09:06:00,KT Corporation,,9
2020-12-22 12:23:00,Deutsche Telekom,,256
2020-12-22 14:13:00,Charter Communications,,300
2020-12-22 14:30:00,China Unicom,,242
2020-12-22 19:08:00,Orange,,97
2020-12-22 19:13:00,Nippon Telegraph and Telephone,,242
2020-12-22 23:15:00,Vodafone,,222
2020-12-23 04:39:00,Lumen,,52
2020-12-23 08:13:00,KDDI,,283
2020-12-23 12:38:00,America Movil,,402
2020-12-23 13:26:00,Verizon Communications,,461
2020-12-23 17:03:00,Nippon Telegraph and Telephone,,467
2020-12-23 20:03:00,SFR,,398
2020-12-23 21:45:00,Deutsche Telekom,,234
2020-12-24 00:51:00,China Mobile,,304
2020-12-24 06:02:00,Orange,,410
2020-12-24 11:41:00,China Mobile,,446
2020-12-24 13:26:00,Vivendi,,163
2020-12-24 14:48:00,Comcast,,170
2020-12-24 15:30:00,China Telecom,,383
2020-12-24 18:01:00,Gruppo TIM,,299
2020-12-24 18:35:00,BT Group,,290
2020-12-24 22:32:00,Lumen,,228
2020-12-25 01:50:00,Charter Communications,,268
2020-12-25 07:17:00,Lumen,,244
2020-12-25 08:47:00,BCE,,478
2020-12-25 10:00:00,ATT,,90
2020-12-25 12:38:00,Comcast,,334
2020-12-25 18:06:00,Nippon Telegraph and Telephone,,107
2020-12-25 19:15:00,China Communications Services,,125
2020-12-25 23:10:00,SFR,,71
2020-12-25 23:54:00,BT Group,,260
2020-12-26 04:35:00,Telefonica,,202
2020-12-26 09:48:00,Telstra,,383
2020-12-26 13:26:00,Gruppo TIM,,490
2020-12-26 18:57:00,Lumen,,349
2020-12-27 00:49:00,China Unicom,,241
2020-12-27 03:13:00,BT Group,,65
2020-12-27 08:57:00,BCE,,102
2020-12-27 12:11:00,Verizon Communications,,489
2020-12-27 14:32:00,Vivendi,,401
2020-12-27 15:44:00,KDDI,,112
2020-12-27 17:04:00,Telefonica,,227
2020-12-27 22:26:00,BCE,,32
2020-12-28 01:24:00,China Communications Services,,116
2020-12-28 07:06:00,Nippon Telegraph and Telephone,,147
2020-12-28 12:10:00,SK Telecom,,349
2020-12-28 17:02:00,SK Telecom,,251
2020-12-28 19:52:00,Nippon Telegraph and Telephone,,409
2020-12-29 01:00:00,Telstra,,457
2020-12-29 01:34:00,BCE,,422
2020-12-29 06:51:00,Telefonica,,463
2020-12-29 12:35:00,Deutsche Telekom,,38
2020-12-29 12:36:00,ATT,,342
2020-12-29 13:15:00,Deutsche Telekom,,450
2020-12-29 14:23:00,Gruppo TIM,,129
2020-12-29 14:55:00,China Telecom,,440
2020-12-29 18:36:00,Orange,,350
2020-12-29 20:59:00,BCE,,463
2020-12-30 00:01:00,China Telecom,,423
2020-12-30 05:53:00,Comcast,,210
2020-12-30 06:35:00,Charter Communications,,60
2020-12-30 10:12:00,KDDI,,426
2020-12-30 13:03:00,Lumen,,473
2020-12-30 13:56:00,ATT,,464
2020-12-30 19:35:00,Verizon Communications,,76
2020-12-30 23:04:00,SK Telecom,,465
2020-12-31 04:12:00,China Communications Services,,109
2020-12-31 05:56:00,Deutsche Telekom,,445
2020-12-31 11:39:00,Comcast,,234
2020-12-31 16:03:00,ATT,,168
2020-12-31 22:02:00,SFR,,317
2021-01-01 00:33:00,BCE,,159
2021-01-01 01:52:00,KDDI,,27
2021-01-01 02:15:00,America Movil,,82
2021-01-01 02:28:00,Vivendi,,162
2021-01-01 02:41:00,Nippon Telegraph and Telephone,,130
2021-01-01 03:36:00,Soft Bank,,132
2021-01-01 09:11:00,KT Corporation,,254
2021-01-01 13:27:00,China Telecom,,473
2021-01-01 14:07:00,Nippon Telegraph and Telephone,,147
2021-01-01 14:23:00,Telstra,,432
2021-01-01 16:24:00,Comcast,,394
2021-01-01 22:12:00,Comcast,,125
2021-01-02 03:16:00,Vivendi,,236
2021-01-02 04:12:00,ATT,,480
2021-01-02 05:53:00,KT Corporation,,188
2021-01-02 11:27:00,Telstra,,88
2021-01-02 13:46:00,China Mobile,,42
2021-01-02 16:20:00,Soft Bank,,193
2021-01-02 18:53:00,Gruppo TIM,,70
2021-01-02 21:28:00,Nippon Telegraph and Telephone,,153
2021-01-03 02:02:00,China Mobile,,154
2021-01-03 06:30:00,China Mobile,,396
2021-01-03 08:17:00,KDDI,,205
2021-01-03 13:45:00,SK Telecom,,51
2021-01-03 14:01:00,SFR,,203
2021-01-03 18:06:00,Telstra,,4
2021-01-03 20:37:00,China Communications Services,,241
2021-01-04 00:38:00,Charter Communications,,93
2021-01-04 02:26:00,BT Group,,447
2021-01-04 07:07:00,China Telecom,,266
2021-01-04 11:41:00,Telstra,,116
2021-01-04 12:52:00,China Unicom,,358
2021-01-04 14:34:00,China Communications Services,,187
2021-01-04 18:46:00,Soft Bank,,25
2021-01-04 20:52:00,China Mobile,,496
2021-01-04 23:58:00,Deutsche Telekom,,357
2021-01-05 00:20:00,China Telecom,,222
2021-01-05 03:10:00,Saudi Telecom,,209
2021-01-05 07:01:00,KDDI,,419
2021-01-05 10:57:00,BCE,,305
2021-01-05 16:13:00,Telstra,,330
2021-01-05 20:03:00,Charter Communications,,21
2021-01-05 21:48:00,BCE,,133
2021-01-05 22:55:00,Lumen,,389
2021-01-05 23:51:00,SFR,,390
2021-01-06 03:24:00,China Telecom,,168
2021-01-06 04:17:00,ATT,,446
2021-01-06 09:46:00,Soft Bank,,102
2021-01-06 13:03:00,China Telecom,,156
2021-01-06 15:42:00,BCE,,399
2021-01-06 18:54:00,Soft Bank,,15
2021-01-07 00:42:00,Soft Bank,,306
2021-01-07 03:05:00,America Movil,,93
2021-01-07 08:46:00,China Communications Services,,59
2021-01-07 08:54:00,Charter Communications,,374
2021-01-07 10:14:00,China Communications Services,,290
2021-01-07 13:34:00,BT Group,,234
2021-01-07 19:26:00,China Mobile,,498
2021-01-07 21:22:00,Vivendi,,180
2021-01-07 21:54:00,Deutsche Telekom,,124
2021-01-07 23:22:00,China Telecom,,219
2021-01-08 00:34:00,Saudi Telecom,,194
2021-01-08 04:00:00,KT Corporation,,181
2021-01-08 04:43:00,Verizon Communications,,491
2021-01-08 09:24:00,KDDI,,411
2021-01-08 14:18:00,Charter Communications,,148
2021-01-08 20:18:00,Charter Communications,,381
2021-01-08 23:07:00,Charter Communications,,452
2021-01-08 23:13:00,China Mobile,,199
2021-01-09 01:48:00,Vodafone,,30
2021-01-09 07:31:00,SK Telecom,,262
2021-01-09 11:37:00,Vodafone,,27
2021-01-09 15:49:00,Orange,,428
2021-01-09 19:29:00,Saudi Telecom,,234
2021-01-10 00:27:00,Gruppo TIM,,431
2021-01-10 04:50:00,Soft Bank,,88
2021-01-10 09:12:00,Verizon Communications,,206
2021-01-10 11:24:00,China Telecom,,162
2021-01-10 13:08:00,Saudi Telecom,,58
2021-01-10 18:22:00,Comcast,,216
2021-01-10 21:58:00,KT Corporation,,130
2021-01-11 03:09:00,Saudi Telecom,,67
2021-01-11 03:57:00,Vodafone,,123
2021-01-11 09:57:00,Vodafone,,293
2021-01-11 11:32:00,KDDI,,421
2021-01-11 15:10:00,ATT,,75
2021-01-11 17:47:00,Lumen,,71
2021-01-11 19:00:00,China Unicom,,19
2021-01-11 23:00:00,Lumen,,470
2021-01-12 03:14:00,Lumen,,491
2021-01-12 03:37:00,Telefonica,,55
2021-01-12 09:30:00,SFR,,376
2021-01-12 12:01:00,China Unicom,,238
2021-01-12 12:57:00,Telstra,,273
2021-01-12 16:36:00,SFR,,444
2021-01-12 20:07:00,ATT,,441
2021-01-12 22:22:00,Vivendi,,32
2021-01-13 00:52:00,Vodafone,,167
2021-01-13 05:12:00,ATT,,72
2021-01-13 09:51:00,Verizon Communications,,112
2021-01-13 12:33:00,Saudi Telecom,,50
2021-01-13 13:57:00,America Movil,,381
2021-01-13 17:29:00,Lumen,,400
2021-01-13 18:43:00,Deutsche Telekom,,500
2021-01-13 23:12:00,BT Group,,467
2021-01-14 03:39:00,Deutsche Telekom,,219
2021-01-14 06:47:00,Telstra,,425
2021-01-14 08:04:00,SFR,,236
2021-01-14 11:32:00,Vivendi,,168
2021-01-14 17:21:00,America Movil,,256
2021-01-14 22:06:00,Deutsche Telekom,,272
2021-01-14 23:16:00,ATT,,324
2021-01-15 00:02:00,China Telecom,,312
2021-01-15 05:07:00,China Communications Services,,187
2021-01-15 09:13:00,Lumen,,76
2021-01-15 10:43:00,China Communications Services,,68
2021-01-15 14:21:00,SK Telecom,,24
2021-01-15 15:00:00,Charter Communications,,327
2021-01-15 20:57:00,SFR,,160
2021-01-16 02:48:00,Vodafone,,371
2021-01-16 05:53:00,Charter Communications,,478
2021-01-16 08:32:00,China Unicom,,205
2021-01-16 12:36:00,KDDI,,189
2021-01-16 15:23:00,Vivendi,,359
2021-01-16 18:55:00,Nippon Telegraph and Telephone,,410
2021-01-16 20:03:00,China Communications Services,,245
2021-01-16 22:12:00,Telstra,,461
2021-01-17 04:08:00,Vodafone,,219
2021-01-17 09:04:00,BT Group,,310
2021-01-17 09:29:00,America Movil,,272
2021-01-17 13:42:00,Charter Communications,,254
2021-01-17 14:50:00,KDDI,,75
2021-01-17 20:22:00,China Communications Services,,243
2021-01-17 21:40:00,Soft Bank,,171
2021-01-17 22:16:00,BCE,,284
2021-01-18 03:05:00,KT Corporation,,187
2021-01-18 04:33:00,SFR,,216
2021-01-18 09:54:00,China Unicom,,156
2021-01-18 12:13:00,Soft Bank,,316
2021-01-18 12:19:00,Telstra,,246
2021-01-18 15:23:00,Deutsche Telekom,,426
2021-01-18 17:38:00,BT Group,,369
2021-01-18 21:00:00,KDDI,,419
2021-01-18 21:24:00,China Unicom,,130
2021-01-19 01:34:00,Lumen,,77
2021-01-19 04:19:00,Nippon Telegraph and Telephone,,106
2021-01-19 07:35:00,China Mobile,,57
2021-01-19 10:20:00,Nippon Telegraph and Telephone,,241
2021-01-19 15:42:00,Lumen,,410
2021-01-19 19:32:00,Lumen,,80
2021-01-19 23:45:00,Nippon Telegraph and Telephone,,436
2021-01-20 00:17:00,China Telecom,,361
2021-01-20 03:42:00,Orange,,330
2021-01-20 05:55:00,BT Group,,149
2021-01-20 06:14:00,China Unicom,,42
2021-01-20 08:04:00,ATT,,486
2021-01-20 12:59:00,Orange,,208
2021-01-20 15:29:00,Soft Bank,,154
2021-01-20 19:11:00,Charter Communications,,443
2021-01-20 22:58:00,Orange,,422
2021-01-21 04:47:00,Saudi Telecom,,143
2021-01-21 05:49:00,BCE,,191
2021-01-21 06:07:00,America Movil,,105
2021-01-21 11:08:00,China Mobile,,309
2021-01-21 13:21:00,ATT,,133
2021-01-21 16:13:00,China Mobile,,205
2021-01-21 20:09:00,America Movil,,280
2021-01-21 22:33:00,Charter Communications,,74
2021-01-22 02:46:00,Verizon Communications,,54
2021-01-22 06:00:00,KDDI,,471
2021-01-22 08:41:00,ATT,,457
2021-01-22 12:40:00,Telstra,,121
2021-01-22 13:50:00,Orange,,77
2021-01-22 15:35:00,BT Group,,444
2021-01-22 17:03:00,America Movil,,177
2021-01-22 18:56:00,Telstra,,394
2021-01-23 00:55:00,BCE,,455
2021-01-23 02:42:00,Vivendi,,486
2021-01-23 03:14:00,Vivendi,,233
2021-01-23 05:36:00,BCE,,347
2021-01-23 09:34:00,KDDI,,241
2021-01-23 12:41:00,China Unicom,,217
2021-01-23 13:16:00,Soft Bank,,177
2021-01-23 13:45:00,Orange,,54
2021-01-23 19:28:00,Telefonica,,280
2021-01-24 01:24:00,BT Group,,170
2021-01-24 02:37:00,China Telecom,,36
2021-01-24 04:55:00,BT Group,,453
2021-01-24 09:05:00,KDDI,,164
2021-01-24 13:04:00,Gruppo TIM,,42
2021-01-24 17:17:00,Vivendi,,144
2021-01-24 21:57:00,Telstra,,59
2021-01-25 02:50:00,SFR,,418
2021-01-25 03:58:00,China Unicom,,48
2021-01-25 05:13:00,Telefonica,,50
2021-01-25 08:50:00,Saudi Telecom,,286
2021-01-25 10:42:00,Nippon Telegraph and Telephone,,2
2021-01-25 15:29:00,BCE,,317
2021-01-25 16:27:00,China Mobile,,42
2021-01-25 21:58:00,Orange,,64
2021-01-26 03:45:00,KT Corporation,,287
2021-01-26 09:15:00,Charter Communications,,214
2021-01-26 15:05:00,Telefonica,,39
2021-01-26 18:37:00,Telstra,,231
2021-01-26 21:11:00,Saudi Telecom,,399
2021-01-27 00:55:00,KDDI,,204
2021-01-27 06:14:00,Gruppo TIM,,312
2021-01-27 07:23:00,KDDI,,310
2021-01-27 11:28:00,Telefonica,,442
2021-01-27 12:23:00,Orange,,143
2021-01-27 17:44:00,Nippon Telegraph and Telephone,,136
2021-01-27 23:22:00,Verizon Communications,,49
2021-01-28 00:48:00,Saudi Telecom,,338
2021-01-28 01:07:00,ATT,,452
2021-01-28 03:55:00,Orange,,22
2021-01-28 05:18:00,China Unicom,,225
2021-01-28 10:35:00,ATT,,221
2021-01-28 15:17:00,KT Corporation,,206
2021-01-28 16:20:00,BCE,,203
2021-01-28 16:50:00,ATT,,70
2021-01-28 18:53:00,Lumen,,249
2021-01-29 00:26:00,Telefonica,,484
2021-01-29 03:07:00,Nippon Telegraph and Telephone,,148
2021-01-29 08:21:00,Nippon Telegraph and Telephone,,292
2021-01-29 13:11:00,Nippon Telegraph and Telephone,,284
2021-01-29 14:24:00,SK Telecom,,75
2021-01-29 19:26:00,Soft Bank,,372
2021-01-29 21:08:00,ATT,,427
2021-01-29 22:57:00,BT Group,,287
2021-01-30 02:52:00,SFR,,187
2021-01-30 06:53:00,Telstra,,220
2021-01-30 11:25:00,ATT,,216
2021-01-30 13:28:00,China Communications Services,,195
2021-01-30 15:45:00,Vivendi,,480
2021-01-30 15:59:00,SK Telecom,,270
2021-01-30 18:45:00,China Mobile,,414
2021-01-30 23:08:00,SK Telecom,,427
2021-01-31 01:14:00,China Unicom,,132
2021-01-31 02:21:00,Lumen,,240
2021-01-31 07:12:00,SK Telecom,,281
2021-01-31 10:21:00,Vodafone,,460
2021-01-31 11:24:00,Saudi Telecom,,384
2021-01-31 12:11:00,China Communications Services,,180
2021-01-31 15:39:00,KDDI,,187
2021-01-31 19:15:00,BCE,,260
2021-01-31 23:00:00,BT Group,,193
2021-02-01 03:35:00,ATT,,432
2021-02-01 04:00:00,BT Group,,435
2021-02-01 06:46:00,SK Telecom,,119
2021-02-01 07:39:00,ATT,,180
2021-02-01 08:19:00,China Communications Services,,92
2021-02-01 14:14:00,BT Group,,63
2021-02-01 16:13:00,Nippon Telegraph and Telephone,,236
2021-02-01 16:52:00,Comcast,,322
2021-02-01 19:15:00,SK Telecom,,243
2021-02-02 01:11:00,Charter Communications,,96
2021-02-02 03:11:00,Verizon Communications,,150
2021-02-02 08:44:00,KDDI,,279
2021-02-02 13:28:00,KDDI,,305
2021-02-02 15:53:00,Soft Bank,,6
2021-02-02 18:29:00,BT Group,,77
2021-02-02 20:11:00,China Telecom,,93
2021-02-02 22:48:00,Deutsche Telekom,,132
2021-02-03 00:15:00,Telefonica,,322
2021-02-03 05:16:00,SFR,,420
2021-02-03 07:51:00,Saudi Telecom,,394
2021-02-03 09:24:00,KDDI,,456
2021-02-03 12:48:00,BCE,,48
2021-02-03 15:51:00,Vivendi,,183
